county,date,retailandrec,groceryandpharm,parks,transit,work,residential,confirmed_cases,deaths,new_confirmed_cases,new_deaths
Tehama,2020-05-29,-25.0,11.0,6.0,-4.0,-25.0,8.0,4,1,0.0,0.0
Tehama,2020-05-30,-24.0,17.0,-23.0,-9.0,-5.0,5.0,4,1,0.0,0.0
Tehama,2020-05-31,-13.0,19.0,,11.0,-5.0,,4,1,0.0,0.0
Tehama,2020-06-01,-7.0,25.0,,16.0,-20.0,5.0,5,1,1.0,0.0
Tehama,2020-06-02,-13.0,29.0,,10.0,-23.0,6.0,6,1,1.0,0.0
Tehama,2020-06-03,-9.0,32.0,,7.0,-24.0,5.0,6,1,0.0,0.0
Tehama,2020-06-04,-12.0,28.0,,9.0,-25.0,5.0,7,1,1.0,0.0
Tehama,2020-06-05,-20.0,14.0,10.0,2.0,-26.0,6.0,8,1,1.0,0.0
Tehama,2020-06-06,-20.0,21.0,-11.0,-9.0,-1.0,2.0,8,1,0.0,0.0
Tehama,2020-06-07,-12.0,15.0,,18.0,-9.0,,9,1,1.0,0.0
Tehama,2020-06-08,-14.0,14.0,,13.0,-22.0,6.0,10,1,1.0,0.0
Tehama,2020-06-09,-17.0,19.0,,7.0,-23.0,7.0,11,1,1.0,0.0
Tehama,2020-06-10,-16.0,19.0,,7.0,-23.0,6.0,12,1,1.0,0.0
Tehama,2020-06-11,-18.0,15.0,,11.0,-25.0,5.0,12,1,0.0,0.0
Tehama,2020-06-12,-24.0,10.0,11.0,2.0,-26.0,7.0,21,1,9.0,0.0
Tehama,2020-06-13,-19.0,18.0,21.0,0.0,-4.0,2.0,21,1,0.0,0.0
Tehama,2020-06-14,-10.0,20.0,,17.0,-7.0,,21,1,0.0,0.0
Tehama,2020-06-15,-18.0,13.0,,14.0,-24.0,5.0,27,1,6.0,0.0
Tehama,2020-06-16,-16.0,18.0,,10.0,-24.0,5.0,28,1,1.0,0.0
Tehama,2020-06-17,-14.0,20.0,,13.0,-25.0,6.0,28,1,0.0,0.0
Tehama,2020-06-18,-16.0,19.0,,14.0,-27.0,5.0,32,1,4.0,0.0
Tehama,2020-06-19,-22.0,14.0,32.0,7.0,-29.0,5.0,34,1,2.0,0.0
Tehama,2020-06-20,-18.0,23.0,7.0,-5.0,-5.0,1.0,34,1,0.0,0.0
Tehama,2020-06-21,-13.0,22.0,,24.0,-7.0,,34,1,0.0,0.0
Tehama,2020-06-22,-16.0,10.0,,16.0,-26.0,6.0,53,1,19.0,0.0
Tehama,2020-06-23,-17.0,18.0,,7.0,-26.0,6.0,55,1,2.0,0.0
Tehama,2020-06-24,-18.0,16.0,,11.0,-26.0,6.0,59,1,4.0,0.0
Tehama,2020-06-25,-18.0,13.0,,8.0,-27.0,5.0,62,1,3.0,0.0
Tehama,2020-06-26,-21.0,7.0,29.0,2.0,-28.0,6.0,62,1,0.0,0.0
Tehama,2020-06-27,-16.0,13.0,29.0,-1.0,-5.0,1.0,62,1,0.0,0.0
Tehama,2020-06-28,-7.0,20.0,,32.0,-7.0,,62,1,0.0,0.0
Tehama,2020-06-29,-12.0,16.0,,18.0,-25.0,5.0,75,1,13.0,0.0
Tehama,2020-06-30,-10.0,25.0,,16.0,-25.0,5.0,78,1,3.0,0.0
Tehama,2020-07-01,-6.0,23.0,,18.0,-27.0,5.0,82,1,4.0,0.0
Tehama,2020-07-02,-1.0,30.0,,33.0,-29.0,4.0,88,1,6.0,0.0
Tehama,2020-07-03,-10.0,31.0,,21.0,-46.0,9.0,88,1,0.0,0.0
Tehama,2020-07-04,-29.0,28.0,38.0,-16.0,-20.0,,88,1,0.0,0.0
Tehama,2020-07-05,-11.0,14.0,,33.0,-14.0,,88,1,0.0,0.0
Tehama,2020-07-06,-7.0,18.0,,32.0,-28.0,5.0,93,1,5.0,0.0
Tehama,2020-07-07,-11.0,24.0,,19.0,-29.0,6.0,94,1,1.0,0.0
Tehama,2020-07-08,-15.0,18.0,,10.0,-26.0,5.0,98,1,4.0,0.0
Tehama,2020-07-09,-16.0,15.0,,12.0,-27.0,6.0,98,1,0.0,0.0
Tehama,2020-07-10,-20.0,12.0,34.0,10.0,-29.0,6.0,104,1,6.0,0.0
Tehama,2020-07-11,-21.0,17.0,20.0,-3.0,-1.0,1.0,107,1,3.0,0.0
Tehama,2020-07-12,-13.0,15.0,,23.0,-9.0,,107,1,0.0,0.0
Tehama,2020-07-13,-16.0,15.0,,24.0,-27.0,5.0,115,1,8.0,0.0
Tehama,2020-07-14,-22.0,20.0,,8.0,-29.0,6.0,121,1,6.0,0.0
Tehama,2020-07-15,-22.0,16.0,,15.0,-28.0,6.0,126,1,5.0,0.0
Tehama,2020-07-16,-23.0,10.0,,13.0,-28.0,6.0,126,1,0.0,0.0
Tehama,2020-07-17,-26.0,6.0,,19.0,-29.0,7.0,134,1,8.0,0.0
Trinity,2020-04-29,,,,,-30.0,,0,0,,
Trinity,2020-04-30,,,,,-28.0,,0,0,0.0,0.0
Trinity,2020-05-01,,,,,-33.0,,0,0,0.0,0.0
Trinity,2020-05-04,,,,,-25.0,,0,0,0.0,0.0
Trinity,2020-05-05,,,,,-24.0,,0,0,0.0,0.0
Trinity,2020-05-06,,,,,-25.0,,0,0,0.0,0.0
Trinity,2020-05-07,,,,,-27.0,,0,0,0.0,0.0
Trinity,2020-05-08,,,,,-28.0,,0,0,0.0,0.0
Trinity,2020-05-11,,,,,-22.0,,1,0,0.0,0.0
Trinity,2020-05-12,,,,,-25.0,,1,0,0.0,0.0
Trinity,2020-05-13,,,,,-25.0,,1,0,0.0,0.0
Trinity,2020-05-14,,,,,-26.0,,1,0,0.0,0.0
Trinity,2020-05-15,,,,,-28.0,,1,0,0.0,0.0
Trinity,2020-05-18,,,,,-23.0,,1,0,0.0,0.0
Trinity,2020-05-19,,,,,-25.0,,1,0,0.0,0.0
Trinity,2020-05-20,,,,,-24.0,,1,0,0.0,0.0
Trinity,2020-05-21,,,,,-27.0,,1,0,0.0,0.0
Trinity,2020-05-22,,,,,-21.0,,1,0,0.0,0.0
Trinity,2020-05-25,,,,,-55.0,,1,0,0.0,0.0
Trinity,2020-05-26,,,,,-19.0,,1,0,0.0,0.0
Trinity,2020-05-27,,,,,-20.0,,1,0,0.0,0.0
Trinity,2020-05-28,,,,,-19.0,,1,0,0.0,0.0
Trinity,2020-05-29,,,,,-14.0,,1,0,0.0,0.0
Trinity,2020-06-01,,,,,-11.0,,1,0,0.0,0.0
Trinity,2020-06-02,,,,,-16.0,,1,0,0.0,0.0
Trinity,2020-06-03,,,,,-12.0,,1,0,0.0,0.0
Trinity,2020-06-04,,,,,-15.0,,1,0,0.0,0.0
Trinity,2020-06-05,,,,,-18.0,,2,0,1.0,0.0
Trinity,2020-06-08,,,,,-14.0,,2,0,0.0,0.0
Trinity,2020-06-09,,,,,-12.0,,2,0,0.0,0.0
Trinity,2020-06-10,,,,,-9.0,,2,0,0.0,0.0
Trinity,2020-06-11,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-06-12,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-06-15,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-06-16,,,,,-14.0,,2,0,0.0,0.0
Trinity,2020-06-17,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-06-18,,,,,-18.0,,2,0,0.0,0.0
Trinity,2020-06-19,,,,,-21.0,,2,0,0.0,0.0
Trinity,2020-06-22,,,,,-22.0,,2,0,0.0,0.0
Trinity,2020-06-23,,,,,-18.0,,2,0,0.0,0.0
Trinity,2020-06-24,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-06-25,,,,,-13.0,,2,0,0.0,0.0
Trinity,2020-06-26,,,,,-18.0,,2,0,0.0,0.0
Trinity,2020-06-29,,,,,-20.0,,2,0,0.0,0.0
Trinity,2020-06-30,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-07-01,,,,,-14.0,,2,0,0.0,0.0
Trinity,2020-07-02,,,,,-15.0,,2,0,0.0,0.0
Trinity,2020-07-03,,,,,-33.0,,2,0,0.0,0.0
Trinity,2020-07-06,,,,,-19.0,,2,0,0.0,0.0
Trinity,2020-07-07,,,,,-20.0,,2,0,0.0,0.0
Trinity,2020-07-08,,,,,-19.0,,2,0,0.0,0.0
Trinity,2020-07-09,,,,,-18.0,,2,0,0.0,0.0
Trinity,2020-07-10,,,,,-19.0,,2,0,0.0,0.0
Trinity,2020-07-13,,,,,-23.0,,2,0,0.0,0.0
Trinity,2020-07-14,,,,,-21.0,,2,0,0.0,0.0
Trinity,2020-07-15,,,,,-17.0,,2,0,0.0,0.0
Trinity,2020-07-16,,,,,-19.0,,2,0,0.0,0.0
Trinity,2020-07-17,,,,,-21.0,,2,0,0.0,0.0
Tulare,2020-03-11,12.0,11.0,36.0,5.0,0.0,1.0,1,0,,
Tulare,2020-03-12,6.0,29.0,24.0,7.0,0.0,0.0,1,0,0.0,0.0
Tulare,2020-03-13,2.0,31.0,15.0,4.0,-3.0,0.0,1,0,0.0,0.0
Tulare,2020-03-14,-3.0,28.0,-1.0,-6.0,-3.0,1.0,2,0,1.0,0.0
Tulare,2020-03-15,-7.0,22.0,12.0,0.0,-4.0,2.0,3,0,1.0,0.0
Tulare,2020-03-16,-8.0,14.0,-29.0,-12.0,-17.0,9.0,3,0,0.0,0.0
Tulare,2020-03-17,-7.0,21.0,1.0,-1.0,-21.0,8.0,3,0,0.0,0.0
Tulare,2020-03-18,-13.0,18.0,-2.0,-3.0,-27.0,8.0,5,0,2.0,0.0
Tulare,2020-03-19,-23.0,15.0,-20.0,-10.0,-29.0,11.0,7,0,2.0,0.0
Tulare,2020-03-20,-34.0,6.0,-8.0,-13.0,-32.0,12.0,11,0,4.0,0.0
Tulare,2020-03-21,-40.0,-5.0,-33.0,-28.0,-18.0,10.0,11,0,0.0,0.0
Tulare,2020-03-22,-42.0,-8.0,-10.0,-25.0,-22.0,9.0,12,0,1.0,0.0
Tulare,2020-03-23,-29.0,-8.0,-4.0,-17.0,-34.0,15.0,16,0,4.0,0.0
Tulare,2020-03-24,-33.0,-10.0,-24.0,-21.0,-38.0,15.0,17,0,1.0,0.0
Tulare,2020-03-25,-33.0,-13.0,-33.0,-22.0,-39.0,16.0,18,0,1.0,0.0
Tulare,2020-03-26,-33.0,-7.0,-18.0,-14.0,-39.0,15.0,20,0,2.0,0.0
Tulare,2020-03-27,-36.0,-9.0,-13.0,-20.0,-37.0,15.0,24,0,4.0,0.0
Tulare,2020-03-28,-38.0,-10.0,-32.0,-30.0,-24.0,11.0,29,1,5.0,1.0
Tulare,2020-03-29,-39.0,-13.0,-27.0,-28.0,-25.0,11.0,35,1,6.0,0.0
Tulare,2020-03-30,-29.0,-13.0,-3.0,-19.0,-36.0,13.0,43,1,8.0,0.0
Tulare,2020-03-31,-26.0,-10.0,-6.0,-15.0,-39.0,14.0,45,1,2.0,0.0
Tulare,2020-04-01,-24.0,-5.0,-13.0,-15.0,-38.0,13.0,59,2,14.0,1.0
Tulare,2020-04-02,-28.0,1.0,-11.0,-15.0,-39.0,14.0,74,2,15.0,0.0
Tulare,2020-04-03,-31.0,0.0,-18.0,-20.0,-38.0,14.0,81,3,7.0,1.0
Tulare,2020-04-04,-36.0,0.0,-33.0,-30.0,-23.0,10.0,107,5,26.0,2.0
Tulare,2020-04-05,-41.0,-12.0,-50.0,-33.0,-29.0,11.0,116,5,9.0,0.0
Tulare,2020-04-06,-30.0,-7.0,-37.0,-25.0,-40.0,17.0,135,6,19.0,1.0
Tulare,2020-04-07,-32.0,-10.0,-32.0,-22.0,-41.0,16.0,157,6,22.0,0.0
Tulare,2020-04-08,-36.0,-14.0,-48.0,-29.0,-44.0,18.0,168,9,11.0,3.0
Tulare,2020-04-09,-34.0,-6.0,-35.0,-22.0,-43.0,18.0,187,10,19.0,1.0
Tulare,2020-04-10,-36.0,-7.0,-28.0,-26.0,-45.0,17.0,203,11,16.0,1.0
Tulare,2020-04-11,-36.0,-2.0,-47.0,-32.0,-29.0,12.0,227,11,24.0,0.0
Tulare,2020-04-12,-53.0,-13.0,-46.0,-29.0,-30.0,10.0,227,11,0.0,0.0
Tulare,2020-04-13,-32.0,-14.0,-25.0,-19.0,-39.0,14.0,264,13,37.0,2.0
Tulare,2020-04-14,-27.0,-8.0,-20.0,-18.0,-39.0,14.0,296,13,32.0,0.0
Tulare,2020-04-15,-28.0,-6.0,-22.0,-15.0,-39.0,13.0,352,15,56.0,2.0
Tulare,2020-04-16,-40.0,-4.0,-15.0,-13.0,-39.0,13.0,372,17,20.0,2.0
Tulare,2020-04-17,-45.0,-11.0,-35.0,-22.0,-38.0,15.0,382,17,10.0,0.0
Tulare,2020-04-18,-45.0,-8.0,-52.0,-35.0,-24.0,13.0,397,17,15.0,0.0
Tulare,2020-04-19,-43.0,-8.0,-24.0,-21.0,-22.0,9.0,411,17,14.0,0.0
Tulare,2020-04-20,-39.0,-8.0,-19.0,-17.0,-37.0,13.0,422,18,11.0,1.0
Tulare,2020-04-21,-39.0,-5.0,-21.0,-15.0,-39.0,13.0,436,22,14.0,4.0
Tulare,2020-04-22,-38.0,-4.0,-18.0,-12.0,-39.0,13.0,441,25,5.0,3.0
Tulare,2020-04-23,-41.0,-1.0,-13.0,-9.0,-38.0,13.0,453,25,12.0,0.0
Tulare,2020-04-24,-44.0,-5.0,-17.0,-15.0,-38.0,13.0,472,28,19.0,3.0
Tulare,2020-04-25,-42.0,-1.0,-29.0,-24.0,-21.0,9.0,491,32,19.0,4.0
Tulare,2020-04-26,-41.0,-2.0,-23.0,-21.0,-22.0,8.0,504,32,13.0,0.0
Tulare,2020-04-27,-34.0,-2.0,-10.0,-11.0,-35.0,11.0,532,32,28.0,0.0
Tulare,2020-04-28,-35.0,-2.0,-16.0,-11.0,-37.0,5.0,578,35,46.0,3.0
Tulare,2020-04-29,-33.0,-2.0,-22.0,-12.0,-38.0,12.0,626,36,48.0,1.0
Tulare,2020-04-30,-32.0,4.0,-14.0,-8.0,-38.0,11.0,640,40,14.0,4.0
Tulare,2020-05-01,-34.0,4.0,-13.0,-5.0,-37.0,11.0,680,40,40.0,0.0
Tulare,2020-05-02,-35.0,7.0,-25.0,-17.0,-19.0,7.0,720,40,40.0,0.0
Tulare,2020-05-03,-32.0,8.0,-11.0,-12.0,-19.0,6.0,743,40,23.0,0.0
Tulare,2020-05-04,-28.0,5.0,-3.0,-6.0,-34.0,9.0,757,40,14.0,0.0
Tulare,2020-05-05,-29.0,9.0,-12.0,-4.0,-36.0,10.0,858,40,101.0,0.0
Tulare,2020-05-06,-30.0,4.0,-10.0,-5.0,-37.0,11.0,916,41,58.0,1.0
Tulare,2020-05-07,-32.0,8.0,-9.0,-6.0,-37.0,11.0,969,43,53.0,2.0
Tulare,2020-05-08,-35.0,6.0,-12.0,-11.0,-35.0,11.0,1013,44,44.0,1.0
Tulare,2020-05-09,-31.0,20.0,-22.0,-14.0,-17.0,5.0,1079,46,66.0,2.0
Tulare,2020-05-10,-33.0,23.0,-13.0,-4.0,-12.0,3.0,1140,48,61.0,2.0
Tulare,2020-05-11,-30.0,0.0,0.0,-9.0,-34.0,10.0,1159,50,19.0,2.0
Tulare,2020-05-12,-30.0,4.0,-5.0,-8.0,-36.0,10.0,1241,52,82.0,2.0
Tulare,2020-05-13,-30.0,1.0,-10.0,-8.0,-35.0,10.0,1268,54,27.0,2.0
Tulare,2020-05-14,-34.0,6.0,-9.0,-9.0,-36.0,10.0,1295,54,27.0,0.0
Tulare,2020-05-15,-36.0,1.0,-1.0,-7.0,-35.0,10.0,1338,64,43.0,10.0
Tulare,2020-05-16,-35.0,6.0,-10.0,-10.0,-16.0,5.0,1426,67,88.0,3.0
Tulare,2020-05-17,-33.0,4.0,5.0,-6.0,-14.0,5.0,1430,67,4.0,0.0
Tulare,2020-05-18,-28.0,0.0,-11.0,-10.0,-32.0,12.0,1436,67,6.0,0.0
Tulare,2020-05-19,-28.0,4.0,-10.0,-7.0,-34.0,10.0,1539,71,103.0,4.0
Tulare,2020-05-20,-28.0,4.0,5.0,-6.0,-34.0,10.0,1552,73,13.0,2.0
Tulare,2020-05-21,-30.0,8.0,12.0,-2.0,-35.0,10.0,1603,74,51.0,1.0
Tulare,2020-05-22,-34.0,2.0,24.0,-2.0,-33.0,9.0,1641,75,38.0,1.0
Tulare,2020-05-23,-32.0,8.0,19.0,-4.0,-15.0,4.0,1641,75,0.0,0.0
Tulare,2020-05-24,-31.0,7.0,65.0,-4.0,-17.0,4.0,1641,75,0.0,0.0
Tulare,2020-05-25,-32.0,2.0,60.0,-21.0,-62.0,15.0,1641,75,0.0,0.0
Tulare,2020-05-26,-28.0,4.0,1.0,-3.0,-32.0,9.0,1771,79,130.0,4.0
Tulare,2020-05-27,-29.0,2.0,-1.0,-3.0,-32.0,10.0,1796,79,25.0,0.0
Tulare,2020-05-28,-29.0,7.0,3.0,-5.0,-31.0,9.0,1835,80,39.0,1.0
Tulare,2020-05-29,-32.0,2.0,11.0,0.0,-30.0,9.0,1844,84,9.0,4.0
Tulare,2020-05-30,-30.0,3.0,15.0,-9.0,-6.0,3.0,1844,84,0.0,0.0
Tulare,2020-05-31,-27.0,4.0,33.0,-1.0,-8.0,4.0,1844,84,0.0,0.0
Tulare,2020-06-01,-21.0,5.0,18.0,-2.0,-27.0,7.0,1897,89,53.0,5.0
Tulare,2020-06-02,-21.0,10.0,10.0,-1.0,-31.0,8.0,2004,89,107.0,0.0
Tulare,2020-06-03,-20.0,10.0,1.0,-6.0,-32.0,8.0,2026,90,22.0,1.0
Tulare,2020-06-04,-23.0,12.0,12.0,-2.0,-32.0,8.0,2083,92,57.0,2.0
Tulare,2020-06-05,-26.0,8.0,25.0,0.0,-30.0,7.0,2116,92,33.0,0.0
Tulare,2020-06-06,-26.0,11.0,25.0,-1.0,-8.0,3.0,2116,92,0.0,0.0
Tulare,2020-06-07,-22.0,8.0,53.0,5.0,-9.0,3.0,2116,92,0.0,0.0
Tulare,2020-06-08,-20.0,6.0,43.0,-1.0,-28.0,7.0,2220,94,104.0,2.0
Tulare,2020-06-09,-21.0,8.0,27.0,-3.0,-30.0,8.0,2381,94,161.0,0.0
Tulare,2020-06-10,-22.0,5.0,24.0,-1.0,-31.0,8.0,2432,96,51.0,2.0
Tulare,2020-06-11,-24.0,7.0,27.0,-3.0,-31.0,8.0,2475,98,43.0,2.0
Tulare,2020-06-12,-27.0,3.0,40.0,-3.0,-31.0,7.0,2564,98,89.0,0.0
Tulare,2020-06-13,-24.0,7.0,50.0,-3.0,-7.0,2.0,2564,98,0.0,0.0
Tulare,2020-06-14,-21.0,5.0,74.0,4.0,-8.0,2.0,2564,98,0.0,0.0
Tulare,2020-06-15,-18.0,3.0,43.0,-4.0,-29.0,7.0,2664,98,100.0,0.0
Tulare,2020-06-16,-18.0,6.0,38.0,2.0,-31.0,7.0,2798,98,134.0,0.0
Tulare,2020-06-17,-19.0,4.0,40.0,2.0,-32.0,7.0,2881,106,83.0,8.0
Tulare,2020-06-18,-20.0,8.0,43.0,1.0,-32.0,7.0,3004,107,123.0,1.0
Tulare,2020-06-19,-24.0,4.0,48.0,1.0,-32.0,6.0,3046,111,42.0,4.0
Tulare,2020-06-20,-22.0,11.0,48.0,-2.0,-10.0,2.0,3046,111,0.0,0.0
Tulare,2020-06-21,-25.0,10.0,51.0,3.0,-4.0,1.0,3046,111,0.0,0.0
Tulare,2020-06-22,-21.0,0.0,45.0,-1.0,-32.0,8.0,3177,113,131.0,2.0
Tulare,2020-06-23,-20.0,2.0,35.0,-3.0,-34.0,8.0,3434,116,257.0,3.0
Tulare,2020-06-24,-21.0,-2.0,30.0,-1.0,-33.0,8.0,3533,118,99.0,2.0
Tulare,2020-06-25,-23.0,4.0,32.0,2.0,-33.0,8.0,3646,119,113.0,1.0
Tulare,2020-06-26,-28.0,-2.0,49.0,0.0,-32.0,8.0,3705,122,59.0,3.0
Tulare,2020-06-27,-28.0,-3.0,44.0,-6.0,-10.0,3.0,3705,122,0.0,0.0
Tulare,2020-06-28,-23.0,1.0,69.0,5.0,-7.0,2.0,3705,122,0.0,0.0
Tulare,2020-06-29,-17.0,1.0,52.0,-2.0,-30.0,7.0,3872,124,167.0,2.0
Tulare,2020-06-30,-16.0,2.0,32.0,-4.0,-33.0,8.0,4156,126,284.0,2.0
Tulare,2020-07-01,-13.0,6.0,37.0,1.0,-34.0,8.0,4323,128,167.0,2.0
Tulare,2020-07-02,-15.0,14.0,58.0,6.0,-35.0,7.0,4521,133,198.0,5.0
Tulare,2020-07-03,-18.0,17.0,101.0,-4.0,-49.0,11.0,4627,136,106.0,3.0
Tulare,2020-07-04,-39.0,15.0,65.0,-14.0,-21.0,4.0,4773,136,146.0,0.0
Tulare,2020-07-05,-28.0,-7.0,70.0,4.0,-15.0,4.0,4947,136,174.0,0.0
Tulare,2020-07-06,-19.0,3.0,50.0,-3.0,-34.0,8.0,5009,136,62.0,0.0
Tulare,2020-07-07,-20.0,5.0,39.0,-3.0,-36.0,9.0,5175,139,166.0,3.0
Tulare,2020-07-08,-21.0,2.0,38.0,-1.0,-35.0,9.0,5298,148,123.0,9.0
Tulare,2020-07-09,-23.0,6.0,42.0,-3.0,-35.0,9.0,5509,148,211.0,0.0
Tulare,2020-07-10,-29.0,-1.0,48.0,-7.0,-34.0,9.0,5678,152,169.0,4.0
Tulare,2020-07-11,-29.0,1.0,53.0,-8.0,-13.0,4.0,5678,152,0.0,0.0
Tulare,2020-07-12,-27.0,-2.0,67.0,-4.0,-13.0,4.0,5678,152,0.0,0.0
Tulare,2020-07-13,-21.0,0.0,47.0,-6.0,-33.0,8.0,5942,152,264.0,0.0
Tulare,2020-07-14,-22.0,1.0,34.0,-5.0,-36.0,9.0,6209,153,267.0,1.0
Tulare,2020-07-15,-23.0,-1.0,35.0,-3.0,-36.0,9.0,6332,153,123.0,0.0
Tulare,2020-07-16,-27.0,1.0,45.0,-2.0,-36.0,9.0,6480,161,148.0,8.0
Tulare,2020-07-17,-31.0,-3.0,54.0,-4.0,-36.0,9.0,6683,165,203.0,4.0
Tuolumne,2020-03-30,-36.0,-3.0,-41.0,,-37.0,12.0,1,0,,
Tuolumne,2020-03-31,-33.0,-1.0,-39.0,,-37.0,12.0,1,0,0.0,0.0
Tuolumne,2020-04-01,-30.0,5.0,-46.0,,-39.0,12.0,1,0,0.0,0.0
Tuolumne,2020-04-02,-33.0,8.0,-50.0,,-37.0,12.0,1,0,0.0,0.0
Tuolumne,2020-04-03,-33.0,-4.0,-61.0,,-38.0,,1,0,0.0,0.0
Tuolumne,2020-04-04,-49.0,-3.0,-79.0,,-34.0,,1,0,0.0,0.0
Tuolumne,2020-04-05,-57.0,-31.0,-83.0,,-44.0,,1,0,0.0,0.0
Tuolumne,2020-04-06,-43.0,,-66.0,,-40.0,,1,0,0.0,0.0
Tuolumne,2020-04-07,-32.0,,-52.0,,-41.0,14.0,1,0,0.0,0.0
Tuolumne,2020-04-08,-36.0,,-60.0,,-41.0,15.0,1,0,0.0,0.0
Tuolumne,2020-04-09,-37.0,,-66.0,,-40.0,14.0,1,0,0.0,0.0
Tuolumne,2020-04-10,-37.0,-6.0,-66.0,,-40.0,,1,0,0.0,0.0
Tuolumne,2020-04-11,-41.0,1.0,-72.0,,-34.0,,1,0,0.0,0.0
Tuolumne,2020-04-12,-58.0,-28.0,-75.0,,-45.0,,1,0,0.0,0.0
Tuolumne,2020-04-13,-31.0,-1.0,-48.0,,-36.0,13.0,1,0,0.0,0.0
Tuolumne,2020-04-14,-27.0,4.0,-45.0,,-34.0,12.0,2,0,1.0,0.0
Tuolumne,2020-04-15,-28.0,6.0,-55.0,,-37.0,13.0,2,0,0.0,0.0
Tuolumne,2020-04-16,-38.0,12.0,-64.0,,-34.0,12.0,2,0,0.0,0.0
Tuolumne,2020-04-17,-45.0,0.0,-75.0,,-36.0,15.0,2,0,0.0,0.0
Tuolumne,2020-04-18,-50.0,-4.0,-76.0,,-33.0,,2,0,0.0,0.0
Tuolumne,2020-04-19,-42.0,-2.0,-69.0,,-35.0,,2,0,0.0,0.0
Tuolumne,2020-04-20,-43.0,4.0,-70.0,,-35.0,13.0,2,0,0.0,0.0
Tuolumne,2020-04-21,-36.0,15.0,-60.0,,-33.0,13.0,2,0,0.0,0.0
Tuolumne,2020-04-22,-38.0,11.0,-60.0,,-36.0,13.0,2,0,0.0,0.0
Tuolumne,2020-04-23,-38.0,13.0,-57.0,,-37.0,12.0,2,0,0.0,0.0
Tuolumne,2020-04-24,-41.0,6.0,-70.0,,-37.0,14.0,2,0,0.0,0.0
Tuolumne,2020-04-25,-45.0,5.0,-68.0,,-33.0,,3,0,1.0,0.0
Tuolumne,2020-04-26,-37.0,8.0,-64.0,,-38.0,,3,0,0.0,0.0
Tuolumne,2020-04-27,-35.0,11.0,-60.0,,-33.0,12.0,4,0,1.0,0.0
Tuolumne,2020-04-28,-37.0,13.0,-54.0,,-34.0,5.0,4,0,0.0,0.0
Tuolumne,2020-04-29,-35.0,15.0,-66.0,,-34.0,13.0,4,0,0.0,0.0
Tuolumne,2020-04-30,-32.0,17.0,-64.0,,-33.0,11.0,4,0,0.0,0.0
Tuolumne,2020-05-01,-35.0,13.0,-70.0,,-34.0,12.0,4,0,0.0,0.0
Tuolumne,2020-05-02,-38.0,20.0,-65.0,,-26.0,,4,0,0.0,0.0
Tuolumne,2020-05-03,-33.0,17.0,-57.0,,-28.0,,4,0,0.0,0.0
Tuolumne,2020-05-04,-29.0,19.0,-62.0,,-32.0,11.0,4,0,0.0,0.0
Tuolumne,2020-05-05,-30.0,25.0,-53.0,,-31.0,10.0,2,0,-2.0,0.0
Tuolumne,2020-05-06,-33.0,19.0,-62.0,,-33.0,11.0,2,0,0.0,0.0
Tuolumne,2020-05-07,-31.0,22.0,-59.0,,-32.0,10.0,2,0,0.0,0.0
Tuolumne,2020-05-08,-32.0,21.0,-63.0,,-29.0,11.0,2,0,0.0,0.0
Tuolumne,2020-05-09,-33.0,,-60.0,,-24.0,,2,0,0.0,0.0
Tuolumne,2020-05-10,-31.0,,-62.0,,-24.0,,2,0,0.0,0.0
Tuolumne,2020-05-11,-33.0,13.0,-63.0,,-29.0,10.0,2,0,0.0,0.0
Tuolumne,2020-05-12,-35.0,9.0,-69.0,,-31.0,11.0,2,0,0.0,0.0
Tuolumne,2020-05-13,-25.0,12.0,-59.0,,-30.0,11.0,2,0,0.0,0.0
Tuolumne,2020-05-14,-23.0,16.0,-53.0,,-28.0,10.0,2,0,0.0,0.0
Tuolumne,2020-05-15,-23.0,16.0,-60.0,,-30.0,11.0,2,0,0.0,0.0
Tuolumne,2020-05-16,-26.0,,-46.0,,-21.0,,2,0,0.0,0.0
Tuolumne,2020-05-17,-26.0,,-69.0,,-22.0,,2,0,0.0,0.0
Tuolumne,2020-05-18,-29.0,3.0,-77.0,,-29.0,12.0,2,0,0.0,0.0
Tuolumne,2020-05-19,-21.0,13.0,-62.0,,-29.0,11.0,2,0,0.0,0.0
Tuolumne,2020-05-20,-16.0,15.0,-53.0,,-27.0,10.0,2,0,0.0,0.0
Tuolumne,2020-05-21,-14.0,23.0,-43.0,,-27.0,8.0,2,0,0.0,0.0
Tuolumne,2020-05-22,-17.0,25.0,-42.0,,-27.0,9.0,2,0,0.0,0.0
Tuolumne,2020-05-23,-18.0,,-24.0,,-16.0,,3,0,1.0,0.0
Tuolumne,2020-05-24,-9.0,,2.0,,-19.0,,3,0,0.0,0.0
Tuolumne,2020-05-25,-24.0,17.0,24.0,,-60.0,,3,0,0.0,0.0
Tuolumne,2020-05-26,-13.0,23.0,-36.0,,-24.0,8.0,4,0,1.0,0.0
Tuolumne,2020-05-27,-16.0,20.0,-40.0,,-24.0,8.0,4,0,0.0,0.0
